date;data_wtd;data_prec;data_wtd_norm
2022-06-07 01:00:00;-0.2901026315789472;0.0;-1.8247625838881922
2022-06-07 02:00:00;-0.2596499999999999;0.0;-1.1660415862582438
2022-06-07 03:00:00;-0.24027105263157889;0.0;-0.7468554968573683
2022-06-07 04:00:00;-0.2298894736842103;0.0;-0.5222915203926095
2022-06-07 05:00:00;-0.22435263157894725;0.0;-0.4025240662780754
2022-06-07 06:00:00;-0.2208921052631579;0.2;-0.32766940745649276
2022-06-07 07:00:00;-0.22019999999999984;0.0;-0.3126984756921724
2022-06-07 08:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 09:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 10:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 11:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 12:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 13:00:00;-0.21950789473684199;0.2;-0.2977275439278562
2022-06-07 14:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 15:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 16:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 17:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 18:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 19:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 20:00:00;-0.21950789473684199;0.0;-0.2977275439278562
2022-06-07 21:00:00;-0.22019999999999984;4.4;-0.3126984756921724
2022-06-07 22:00:00;-0.21950789473684199;4.0;-0.2977275439278562
2022-06-07 23:00:00;-0.21466315789473678;2.0;-0.19293102157763828
2022-06-08 00:00:00;-0.1966684210526314;1.0;0.1963132042946067
2022-06-08 01:00:00;-0.18351842105263158;0.4;0.48076090781662645
2022-06-08 02:00:00;-0.17452105263157888;0.4;0.6753830207527493
2022-06-08 03:00:00;-0.16483157894736838;1.4;0.884976065453187
2022-06-08 04:00:00;-0.16137105263157878;4.0;0.959830724274775
2022-06-08 05:00:00;-0.1551421052631579;0.4;1.0945691101536248
2022-06-08 06:00:00;-0.14891315789473675;0.0;1.22930749603248
2022-06-08 07:00:00;-0.14614473684210522;0.0;1.2891912230897469
2022-06-08 08:00:00;-0.14614473684210522;0.0;1.2891912230897469
2022-06-08 09:00:00;-0.14683684210526304;;1.2742202913254312
2022-06-08 10:00:00;-0.14752894736842087;;1.2592493595611158
